분류,곡ID,곡명,아티스트,장르,어제순위,오늘순위,순위변동,어제좋아요,오늘좋아요,좋아요변동,좋아요변화율(%),어제전체청취자수,오늘전체청취자수,청취자수변동,청취자수변화율(%),어제전체재생수,오늘전체재생수,재생수변동,재생수변화율(%),URL
유지,96696817,인생찬가,임영웅,가요 / 발라드,53.0,91.0,-38.0,20558.0,20579.0,21.0,0.1,874483.0,874851.0,368.0,0.04,126813884.0,126901217.0,87333.0,0.07,https://www.genie.co.kr/detail/songInfo?xgnm=96696817
장르요약,,가요 / 댄스,,,,,2.0,,,,,,,,,,,,,
장르요약,,가요 / 발라드,,,,,0.0,,,,,,,,,,,,,
장르요약,,가요 / 락,,,,,0.0,,,,,,,,,,,,,
장르요약,,POP / 팝,,,,,0.0,,,,,,,,,,,,,
장르요약,,가요 / 인디,,,,,0.0,,,,,,,,,,,,,
장르요약,,가요 / 트로트,,,,,0.0,,,,,,,,,,,,,
장르요약,,가요 / 전체,,,,,0.0,,,,,,,,,,,,,
장르요약,,OST / 드라마,,,,,-1.0,,,,,,,,,,,,,
장르요약,,가요 / 랩/힙합,,,,,-1.0,,,,,,,,,,,,,
